Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  32 bit (fpc 3.3.1 i386-Darwin),10001182
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AlH_Plus,Ground,48.5,f,2,Ground,47.5,f,2,254.52584841088,4.94825322292293E-6,12742.793525,12488.2676765891,1.32315292041237,0.209460959103909,0,rR2(47.5),Ground v=1_X 48.5 49 F2f - Ground v=1_X 47.5 48 F2f
AlH_Plus,Ground,49.5,e,2,Ground,48.5,e,2,254.576198410879,4.94821183061639E-6,12745.28585,12490.7096515891,1.35044016498317,0.20962939429599,0,rR1(48.5),Ground v=1_X 49.5 49 F1e - Ground v=1_X 48.5 48 F1e
AlH_Plus,Ground,22.5,f,2,Ground,21.5,f,2,257.12015461888,5.05763075615059E-6,4867.00465696512,4609.88450234624,0.613595914962963,0.213332209899007,0,rR2(21.5),Ground v=1_X 22.5 23 F2f - Ground v=1_X 21.5 22 F2f
AlH_Plus,Ground,23.5,e,2,Ground,22.5,e,2,257.170504618879,5.0539415802533E-6,4868.18788196512,4611.01737734624,0.640893218723404,0.213663999049075,0,rR1(22.5),Ground v=1_X 23.5 23 F1e - Ground v=1_X 22.5 22 F1e
AlH_Plus,Ground,20.5,f,1,Ground,19.5,f,1,257.82115540069,9.39535408398496E-6,2931.50023159525,2673.67907619456,1.03341170731707,0.396737434263611,0,rR2(19.5),Ground v=0_X 20.5 21 F2f - Ground v=0_X 19.5 20 F2f
AlH_Plus,Ground,21.5,e,1,Ground,20.5,e,1,257.87780540069,9.38701160067333E-6,2932.71820659525,2674.84040119456,1.08388065116279,0.397460639025899,0,rR1(20.5),Ground v=0_X 21.5 21 F1e - Ground v=0_X 20.5 20 F1e
AlH_Plus,Ground,37.5,f,1,Ground,36.5,f,1,264.644789339359,9.53992245184034E-6,8125.68410215008,7861.03931281072,1.89117623111111,0.433942207117916,0,rR2(36.5),Ground v=0_X 37.5 38 F2f - Ground v=0_X 36.5 37 F2f
AlH_Plus,Ground,38.5,e,1,Ground,37.5,e,1,264.701439339361,9.53870347735126E-6,8127.86512715008,7863.16368781072,1.9416252987013,0.434373348152973,0,rR1(37.5),Ground v=0_X 38.5 38 F1e - Ground v=0_X 37.5 37 F1e
AlH_Plus,Ground,23.5,f,2,Ground,22.5,f,2,265.50732803488,5.21777770357466E-6,5132.511985,4867.00465696512,0.640893218723404,0.235124247160622,0,rR2(22.5),Ground v=1_X 23.5 24 F2f - Ground v=1_X 22.5 23 F2f
AlH_Plus,Ground,24.5,e,2,Ground,23.5,e,2,265.55767803488,5.21432945982644E-6,5133.74556,4868.18788196512,0.668189469387755,0.235466784413863,0,rR1(23.5),Ground v=1_X 24.5 24 F1e - Ground v=1_X 23.5 23 F1e
AlH_Plus,Ground,47.5,f,2,Ground,46.5,f,2,267.483237282877,5.20127575738499E-6,12488.2676765891,12220.7844393062,1.29586555621053,0.243053493775895,0,rR2(46.5),Ground v=1_X 47.5 48 F2f - Ground v=1_X 46.5 47 F2f
AlH_Plus,Ground,48.5,e,2,Ground,47.5,e,2,267.533587282878,5.20113750244962E-6,12490.7096515891,12223.1760643062,1.32315292041237,0.243244116943298,0,rR1(47.5),Ground v=1_X 48.5 48 F1e - Ground v=1_X 47.5 47 F1e
AlH_Plus,Ground,21.5,f,1,Ground,20.5,f,1,268.007731865025,9.7557511169994E-6,3199.50796346027,2931.50023159525,1.08388065116279,0.44616366569073,0,rR2(20.5),Ground v=0_X 21.5 22 F2f - Ground v=0_X 20.5 21 F2f
AlH_Plus,Ground,22.5,e,1,Ground,21.5,e,1,268.064381865025,9.74795685699824E-6,3200.78258846027,2932.71820659525,1.13434705185185,0.446919078677017,0,rR1(21.5),Ground v=0_X 22.5 22 F1e - Ground v=0_X 21.5 21 F1e
AlH_Plus,Ground,24.5,f,2,Ground,23.5,f,2,273.491470000001,5.3701125856543E-6,5406.003455,5132.511985,0.668189469387755,0.257207969998505,0,rR2(23.5),Ground v=1_X 24.5 25 F2f - Ground v=1_X 23.5 24 F2f
AlH_Plus,Ground,25.5,e,2,Ground,24.5,e,2,273.54182,5.36688859929453E-6,5407.28738,5133.74556,0.695484790849673,0.257560306047486,0,rR1(24.5),Ground v=1_X 25.5 25 F1e - Ground v=1_X 24.5 24 F1e
AlH_Plus,Ground,22.5,f,1,Ground,21.5,f,1,277.791885827346,0.0000101016901217135,3477.29984928762,3199.50796346027,1.13434705185185,0.497359279996851,0,rR2(21.5),Ground v=0_X 22.5 23 F2f - Ground v=0_X 21.5 22 F2f
AlH_Plus,Ground,23.5,e,1,Ground,22.5,e,1,277.848535827347,0.0000100944034858756,3478.63112428762,3200.78258846027,1.18481123404255,0.498144920393225,0,rR1(22.5),Ground v=0_X 23.5 23 F1e - Ground v=0_X 22.5 22 F1e
AlH_Plus,Ground,46.5,f,2,Ground,45.5,f,2,278.979040232323,5.42602964146634E-6,12220.7844393062,11941.8053990739,1.2685780646595,0.27569412666809,0,rR2(45.5),Ground v=1_X 46.5 47 F2f - Ground v=1_X 45.5 46 F2f
AlH_Plus,Ground,47.5,e,2,Ground,46.5,e,2,279.029390232319,5.4257934731007E-6,12223.1760643062,11944.1466740739,1.29586555621053,0.275906547096601,0,rR1(46.5),Ground v=1_X 47.5 47 F1e - Ground v=1_X 46.5 46 F1e
AlH_Plus,Ground,25.5,f,2,Ground,24.5,f,2,281.046106117119,5.51412264053842E-6,5687.04956111712,5406.003455,0.695484790849673,0.279344711384253,0,rR2(24.5),Ground v=1_X 25.5 26 F2f - Ground v=1_X 24.5 25 F2f
AlH_Plus,Ground,26.5,e,2,Ground,25.5,e,2,281.09645611712,5.51110824992493E-6,5688.38383611712,5407.28738,0.722779288301887,0.279705813385091,0,rR1(25.5),Ground v=1_X 26.5 26 F1e - Ground v=1_X 25.5 25 F1e
AlH_Plus,Ground,36.5,f,1,Ground,35.5,f,1,286.997529030651,0.0000103494241329258,7861.03931281072,7574.04178378007,1.84072668493151,0.55324246019002,0,rR2(35.5),Ground v=0_X 36.5 37 F2f - Ground v=0_X 35.5 36 F2f
AlH_Plus,Ground,37.5,e,1,Ground,36.5,e,1,287.054179030653,0.0000103477367314326,7863.16368781072,7576.10950878007,1.89117623111111,0.553775161867236,0,rR1(36.5),Ground v=0_X 37.5 37 F1e - Ground v=0_X 36.5 36 F1e
AlH_Plus,Ground,23.5,f,1,Ground,22.5,f,1,287.108161712379,0.0000104308112323963,3764.408011,3477.29984928762,1.18481123404255,0.549626905186896,0,rR2(22.5),Ground v=0_X 23.5 24 F2f - Ground v=0_X 22.5 23 F2f
AlH_Plus,Ground,24.5,e,1,Ground,23.5,e,1,287.164811712379,0.0000104239978732266,3765.795936,3478.63112428762,1.23527346938776,0.55044029297751,0,rR1(23.5),Ground v=0_X 24.5 24 F1e - Ground v=0_X 23.5 23 F1e
AlH_Plus,Ground,26.5,f,2,Ground,25.5,f,2,288.143576509121,5.64927236578411E-6,5975.19313762624,5687.04956111712,0.722779288301887,0.301274385368804,0,rR2(25.5),Ground v=1_X 26.5 27 F2f - Ground v=1_X 25.5 26 F2f
AlH_Plus,Ground,27.5,e,2,Ground,26.5,e,2,288.19392650912,5.64645462698566E-6,5976.57776262624,5688.38383611712,0.750073051636364,0.301643138222293,0,rR1(26.5),Ground v=1_X 27.5 27 F1e - Ground v=1_X 26.5 26 F1e
AlH_Plus,Ground,45.5,f,2,Ground,44.5,f,2,289.07899475392,5.62378425970228E-6,11941.8053990739,11652.72640432,1.24129043736264,0.306661059895394,0,rR2(44.5),Ground v=1_X 45.5 46 F2f - Ground v=1_X 44.5 45 F2f
AlH_Plus,Ground,46.5,e,2,Ground,45.5,e,2,289.129344753921,5.62344896428799E-6,11944.1466740739,11655.01732932,1.2685780646595,0.306894639347781,0,rR1(45.5),Ground v=1_X 46.5 46 F1e - Ground v=1_X 45.5 45 F1e
AlH_Plus,Ground,45.5,e,1,Ground,46.5,e,1,289.42662973563,0.0000101852697221238,8605.64552843331,8316.21889869768,2.34520431541219,0.581475957071267,0,pP1(46.5),Ground v=0_X 45.5 45 F1e - Ground v=0_X 46.5 46 F1e
AlH_Plus,Ground,44.5,f,1,Ground,45.5,f,1,289.483279735627,0.0000101848296524166,8603.06795343331,8313.58467369768,2.29475802197802,0.581953497953125,0,pP2(45.5),Ground v=0_X 44.5 45 F2f - Ground v=0_X 45.5 46 F2f
AlH_Plus,Ground,27.5,f,2,Ground,26.5,f,2,294.754988399679,5.77500257634266E-6,6269.94812602592,5975.19313762624,0.750073051636364,0.322717465004196,0,rR2(26.5),Ground v=1_X 27.5 28 F2f - Ground v=1_X 26.5 27 F2f
AlH_Plus,Ground,28.5,e,2,Ground,27.5,e,2,294.805338399679,5.77237002059432E-6,6271.38310102592,5976.57776262624,0.777366158128655,0.323092673330508,0,rR1(27.5),Ground v=1_X 28.5 28 F1e - Ground v=1_X 27.5 27 F1e
AlH_Plus,Ground,24.5,f,1,Ground,23.5,f,1,295.87579978125,0.0000107402041680096,4060.28381078125,3764.408011,1.23527346938776,0.602067087506324,0,rR2(23.5),Ground v=0_X 24.5 25 F2f - Ground v=0_X 23.5 24 F2f
AlH_Plus,Ground,25.5,e,1,Ground,24.5,e,1,295.93244978125,0.0000107338352438931,4061.72838578125,3765.795936,1.2857339869281,0.602905146369896,0,rR1(24.5),Ground v=0_X 25.5 25 F1e - Ground v=0_X 24.5 24 F1e
AlH_Plus,Ground,44.5,f,2,Ground,43.5,f,2,297.846609639999,5.79576602571958E-6,11652.72640432,11354.87979468,1.21400266516854,0.335334746385893,0,rR2(43.5),Ground v=1_X 44.5 45 F2f - Ground v=1_X 43.5 44 F2f
AlH_Plus,Ground,45.5,e,2,Ground,44.5,e,2,297.896959640002,5.79533021436831E-6,11655.01732932,11357.12036968,1.24129043736264,0.335588629295239,0,rR1(44.5),Ground v=1_X 45.5 45 F1e - Ground v=1_X 44.5 44 F1e
AlH_Plus,Ground,28.5,f,2,Ground,27.5,f,2,300.85016869408,5.89072946876575E-6,6570.79829472,6269.94812602592,0.777366158128655,0.343377518001953,0,rR2(27.5),Ground v=1_X 28.5 29 F2f - Ground v=1_X 27.5 28 F2f
AlH_Plus,Ground,29.5,e,2,Ground,28.5,e,2,300.900518694079,5.88827190182356E-6,6572.28361972,6271.38310102592,0.804658674576271,0.343757908885078,0,rR1(28.5),Ground v=1_X 29.5 29 F1e - Ground v=1_X 28.5 28 F1e
AlH_Plus,Ground,35.5,f,1,Ground,34.5,f,1,303.681392919588,0.000010955229968048,7574.04178378007,7270.36039086048,1.79027661971831,0.655187547151093,0,rR2(34.5),Ground v=0_X 35.5 36 F2f - Ground v=0_X 34.5 35 F2f
AlH_Plus,Ground,36.5,e,1,Ground,35.5,e,1,303.738042919586,0.0000109531041681683,7576.10950878007,7272.37146586048,1.84072668493151,0.655810856866323,0,rR1(35.5),Ground v=0_X 36.5 36 F1e - Ground v=0_X 35.5 35 F1e
AlH_Plus,Ground,25.5,f,1,Ground,24.5,f,1,303.995266733346,0.0000110262835672502,4364.2790775146,4060.28381078125,1.2857339869281,0.653539268793699,0,rR2(24.5),Ground v=0_X 25.5 26 F2f - Ground v=0_X 24.5 25 F2f
AlH_Plus,Ground,26.5,e,1,Ground,25.5,e,1,304.051916733346,0.0000110203351843952,4365.7803025146,4061.72838578125,1.33619298113208,0.654398214103275,0,rR1(25.5),Ground v=0_X 26.5 26 F1e - Ground v=0_X 25.5 25 F1e
AlH_Plus,Ground,43.5,f,2,Ground,42.5,f,2,305.343212399679,5.94315929546193E-6,11354.87979468,11049.5365822803,1.18671473808429,0.361203472946497,0,rR2(42.5),Ground v=1_X 43.5 44 F2f - Ground v=1_X 42.5 43 F2f
AlH_Plus,Ground,44.5,e,2,Ground,43.5,e,2,305.393562399679,5.94262139014737E-6,11357.12036968,11051.7268072803,1.21400266516854,0.361476615509783,0,rR1(43.5),Ground v=1_X 44.5 44 F1e - Ground v=1_X 43.5 43 F1e
AlH_Plus,Ground,29.5,f,2,Ground,28.5,f,2,306.39761656,5.99584369015398E-6,6877.19591128,6570.79829472,0.804658674576271,0.362944347923797,0,rR2(28.5),Ground v=1_X 29.5 30 F2f - Ground v=1_X 28.5 29 F2f
AlH_Plus,Ground,30.5,e,2,Ground,29.5,e,2,306.447966560001,5.99355202515189E-6,6878.73158628,6572.28361972,0.831950659016393,0.363328574505083,0,rR1(29.5),Ground v=1_X 30.5 30 F1e - Ground v=1_X 29.5 29 F1e
AlH_Plus,Ground,26.5,f,1,Ground,25.5,f,1,311.344176925724,0.0000112846425186006,4675.62325444032,4364.2790775146,1.33619298113208,0.702620976558111,0,rR2(25.5),Ground v=0_X 26.5 27 F2f - Ground v=0_X 25.5 26 F2f
AlH_Plus,Ground,30.5,f,2,Ground,29.5,f,2,311.364456008321,6.08970941076093E-6,7188.56036728832,6877.19591128,0.831950659016393,0.381097785270437,0,rR2(29.5),Ground v=1_X 30.5 31 F2f - Ground v=1_X 29.5 30 F2f
AlH_Plus,Ground,27.5,e,1,Ground,26.5,e,1,311.400826925725,0.0000112790953243588,4677.18112944032,4365.7803025146,1.38665061818182,0.703496189876417,0,rR1(26.5),Ground v=0_X 27.5 27 F1e - Ground v=0_X 26.5 26 F1e
AlH_Plus,Ground,31.5,e,2,Ground,30.5,e,2,311.41480600832,6.08757552807167E-6,7190.14639228832,6878.73158628,0.859242162116402,0.381484431272442,0,rR1(30.5),Ground v=1_X 31.5 31 F1e - Ground v=1_X 30.5 30 F1e
AlH_Plus,Ground,42.5,f,2,Ground,41.5,f,2,311.627996678082,6.06710728052322E-6,11049.5365822803,10737.9085856022,1.15942664517647,0.383864253678038,0,rR2(41.5),Ground v=1_X 42.5 43 F2f - Ground v=1_X 41.5 42 F2f
AlH_Plus,Ground,43.5,e,2,Ground,42.5,e,2,311.67834667808,6.06646549859899E-6,11051.7268072803,10740.0484606022,1.18671473808429,0.384155451652997,0,rR1(42.5),Ground v=1_X 43.5 43 F1e - Ground v=1_X 42.5 42 F1e
AlH_Plus,Ground,34.5,f,1,Ground,33.5,f,1,315.60508531061,0.0000113899576599175,7270.36039086048,6954.75530554987,1.73982599033816,0.735128387695151,0,rR2(33.5),Ground v=0_X 34.5 35 F2f - Ground v=0_X 33.5 34 F2f
AlH_Plus,Ground,35.5,e,1,Ground,34.5,e,1,315.661735310609,0.0000113874178104699,7272.37146586048,6956.70973054987,1.79027661971831,0.735829008716244,0,rR1(34.5),Ground v=0_X 35.5 35 F1e - Ground v=0_X 34.5 34 F1e
AlH_Plus,Ground,31.5,f,2,Ground,30.5,f,2,315.716388473919,6.17166339943918E-6,7504.27675576224,7188.56036728832,0.859242162116402,0.397512167361905,0,rR2(30.5),Ground v=1_X 31.5 32 F2f - Ground v=1_X 30.5 31 F2f
AlH_Plus,Ground,32.5,e,2,Ground,31.5,e,2,315.766738473921,6.16968002846733E-6,7505.91313076224,7190.14639228832,0.886533228307692,0.397899752625818,0,rR1(31.5),Ground v=1_X 32.5 32 F1e - Ground v=1_X 31.5 31 F1e
AlH_Plus,Ground,41.5,f,2,Ground,40.5,f,2,316.758069675519,6.16871296160445E-6,10737.9085856022,10421.1505159267,1.13213837445783,0.403020122698082,0,rR2(40.5),Ground v=1_X 41.5 42 F2f - Ground v=1_X 40.5 41 F2f
AlH_Plus,Ground,42.5,e,2,Ground,41.5,e,2,316.808419675519,6.16796529847726E-6,10740.0484606022,10423.2400409267,1.15942664517647,0.403328037754055,0,rR1(41.5),Ground v=1_X 42.5 42 F1e - Ground v=1_X 41.5 41 F1e
AlH_Plus,Ground,27.5,f,1,Ground,26.5,f,1,317.772526438914,0.000011509881500802,4993.39578087923,4675.62325444032,1.38665061818182,0.747569381721736,0,rR2(26.5),Ground v=0_X 27.5 28 F2f - Ground v=0_X 26.5 27 F2f
AlH_Plus,Ground,28.5,e,1,Ground,27.5,e,1,317.829176438914,0.0000115047204015839,4995.01030587923,4677.18112944032,1.43710704093567,0.748455275383349,0,rR1(27.5),Ground v=0_X 28.5 28 F1e - Ground v=0_X 27.5 27 F1e
AlH_Plus,Ground,32.5,f,2,Ground,31.5,f,2,319.41764539648,6.24101410131734E-6,7823.69440115872,7504.27675576224,0.886533228307692,0.41186153797474,0,rR2(31.5),Ground v=1_X 32.5 33 F2f - Ground v=1_X 31.5 32 F2f
AlH_Plus,Ground,33.5,e,2,Ground,32.5,e,2,319.467995396479,6.23917472022856E-6,7825.38112615872,7505.91313076224,0.913823896716418,0.412248525095036,0,rR1(32.5),Ground v=1_X 33.5 33 F1e - Ground v=1_X 32.5 32 F1e
AlH_Plus,Ground,40.5,f,2,Ground,39.5,f,2,320.788499566721,6.24904000211746E-6,10421.1505159267,10100.36201636,1.1048499127572,0.418474738361274,0,rR2(39.5),Ground v=1_X 40.5 41 F2f - Ground v=1_X 39.5 40 F2f
AlH_Plus,Ground,41.5,e,2,Ground,40.5,e,2,320.838849566722,6.24818421180529E-6,10423.2400409267,10102.40119136,1.13213837445783,0.418797922876314,0,rR1(40.5),Ground v=1_X 41.5 41 F1e - Ground v=1_X 40.5 40 F1e
AlH_Plus,Ground,33.5,f,2,Ground,32.5,f,2,322.43094080128,6.29704071724059E-6,8146.12534196,7823.69440115872,0.913823896716418,0.423825586840044,0,rR2(32.5),Ground v=1_X 33.5 34 F2f - Ground v=1_X 32.5 33 F2f
AlH_Plus,Ground,34.5,e,2,Ground,33.5,e,2,322.481290801278,6.29533946745787E-6,8147.86241696,7825.38112615872,0.941114201932367,0.424210388980535,0,rR1(33.5),Ground v=1_X 34.5 34 F1e - Ground v=1_X 33.5 33 F1e
AlH_Plus,Ground,28.5,f,1,Ground,27.5,f,1,323.097155804076,0.0000116954097220439,5316.49293668331,4993.39578087923,1.43710704093567,0.786292206476502,0,rR2(27.5),Ground v=0_X 28.5 29 F2f - Ground v=0_X 27.5 28 F2f
AlH_Plus,Ground,29.5,e,1,Ground,28.5,e,1,323.153805804075,0.0000116906237059765,5318.16411168331,4995.01030587923,1.48756237288136,0.787182085086345,0,rR1(28.5),Ground v=0_X 29.5 29 F1e - Ground v=0_X 28.5 28 F1e
AlH_Plus,Ground,33.5,f,1,Ground,32.5,f,1,323.542213659284,0.0000116813821173294,6954.75530554987,6631.21309189059,1.68937474626866,0.791650308621089,0,rR2(32.5),Ground v=0_X 33.5 34 F2f - Ground v=0_X 32.5 33 F2f
AlH_Plus,Ground,34.5,e,1,Ground,33.5,e,1,323.598863659285,0.000011678447298304,6956.70973054987,6633.11086689059,1.73982599033816,0.792414074056834,0,rR1(33.5),Ground v=0_X 34.5 34 F1e - Ground v=0_X 33.5 33 F1e
AlH_Plus,Ground,39.5,f,2,Ground,38.5,f,2,323.772362919999,6.30911366195888E-6,10100.36201636,9776.58965344,1.07756124556962,0.430125057365635,0,rR2(38.5),Ground v=1_X 39.5 40 F2f - Ground v=1_X 38.5 39 F2f
AlH_Plus,Ground,40.5,e,2,Ground,39.5,e,2,323.82271292,6.30814723521719E-6,10102.40119136,9778.57847844,1.1048499127572,0.430461977597927,0,rR1(39.5),Ground v=1_X 40.5 40 F1e - Ground v=1_X 39.5 39 F1e
AlH_Plus,Ground,34.5,f,2,Ground,33.5,f,2,324.717423879998,6.33899228461813E-6,8470.84276584,8146.12534196,0.941114201932367,0.43309633477375,0,rR2(33.5),Ground v=1_X 34.5 35 F2f - Ground v=1_X 33.5 34 F2f
AlH_Plus,Ground,35.5,e,2,Ground,34.5,e,2,324.767773880002,6.3374238975487E-6,8472.63019084,8147.86241696,0.968404174647887,0.433477324747514,0,rR1(34.5),Ground v=1_X 35.5 35 F1e - Ground v=1_X 34.5 34 F1e
AlH_Plus,Ground,38.5,f,2,Ground,37.5,f,2,325.760792116482,6.34992171148855E-6,9776.58965344,9450.82886132352,1.05027235688312,0.437952703814375,0,rR2(37.5),Ground v=1_X 38.5 39 F2f - Ground v=1_X 37.5 38 F2f
AlH_Plus,Ground,39.5,e,2,Ground,38.5,e,2,325.811142116478,6.34884185112924E-6,9778.57847844,9452.76733632352,1.07756124556962,0.438301761406741,0,rR1(38.5),Ground v=1_X 39.5 39 F1e - Ground v=1_X 38.5 38 F1e
AlH_Plus,Ground,35.5,f,2,Ground,34.5,f,2,326.236631571523,6.36608675939958E-6,8797.07939741152,8470.84276584,0.968404174647887,0.439385551791266,0,rR2(34.5),Ground v=1_X 35.5 36 F2f - Ground v=1_X 34.5 35 F2f
AlH_Plus,Ground,36.5,e,2,Ground,35.5,e,2,326.286981571518,6.36464649335085E-6,8798.91717241152,8472.63019084,0.995693842191781,0.439761072484785,0,rR1(35.5),Ground v=1_X 36.5 36 F1e - Ground v=1_X 35.5 35 F1e
AlH_Plus,Ground,37.5,f,2,Ground,36.5,f,2,326.803022769278,6.37241534574728E-6,9450.82886132352,9124.02583855424,1.02298322897778,0.442014543201885,0,rR2(36.5),Ground v=1_X 37.5 38 F2f - Ground v=1_X 36.5 37 F2f
AlH_Plus,Ground,38.5,e,2,Ground,37.5,e,2,326.853372769281,6.3712189387076E-6,9452.76733632352,9125.91396355424,1.05027235688312,0.442374095004512,0,rR1(37.5),Ground v=1_X 38.5 38 F1e - Ground v=1_X 37.5 37 F1e
AlH_Plus,Ground,36.5,f,2,Ground,35.5,f,2,326.94644114272,6.37751009896312E-6,9124.02583855424,8797.07939741152,0.995693842191781,0.442432872361779,0,rR2(35.5),Ground v=1_X 36.5 37 F2f - Ground v=1_X 35.5 36 F2f
AlH_Plus,Ground,37.5,e,2,Ground,36.5,e,2,326.996791142721,6.3761936845949E-6,9125.91396355424,8798.91717241152,1.02298322897778,0.44280124858003,0,rR1(36.5),Ground v=1_X 37.5 37 F1e - Ground v=1_X 36.5 36 F1e
AlH_Plus,Ground,29.5,f,1,Ground,28.5,f,1,327.095350535979,0.0000118332156094397,5643.58828721929,5316.49293668331,1.48756237288136,0.816338895545342,0,rR2(28.5),Ground v=0_X 29.5 30 F2f - Ground v=0_X 28.5 29 F2f
AlH_Plus,Ground,30.5,e,1,Ground,29.5,e,1,327.15200053598,0.0000118287976590059,5645.31611221929,5318.16411168331,1.53801672131148,0.817224825816548,0,rR1(29.5),Ground v=0_X 30.5 30 F1e - Ground v=0_X 29.5 29 F1e
AlH_Plus,Ground,32.5,f,1,Ground,31.5,f,1,328.14874150999,0.0000118530601961284,6631.21309189059,6303.0643503806,1.63892283076923,0.82556303928658,0,rR2(31.5),Ground v=0_X 32.5 33 F2f - Ground v=0_X 31.5 32 F2f
AlH_Plus,Ground,33.5,e,1,Ground,32.5,e,1,328.20539150999,0.0000118497445753193,6633.11086689059,6304.9054753806,1.68937474626866,0.826375933491687,0,rR1(32.5),Ground v=0_X 33.5 33 F1e - Ground v=0_X 32.5 32 F1e
AlH_Plus,Ground,30.5,f,1,Ground,29.5,f,1,329.497481689286,0.0000119136029541899,5973.08576890858,5643.58828721929,1.53801672131148,0.83492816052548,0,rR2(29.5),Ground v=0_X 30.5 31 F2f - Ground v=0_X 29.5 30 F2f
AlH_Plus,Ground,31.5,e,1,Ground,30.5,e,1,329.554131689287,0.0000119095500378812,5974.87024390858,5645.31611221929,1.58847017989418,0.835800867173773,0,rR1(30.5),Ground v=0_X 31.5 31 F1e - Ground v=0_X 30.5 30 F1e
AlH_Plus,Ground,31.5,f,1,Ground,30.5,f,1,329.97858147202,0.0000119248889623247,6303.0643503806,5973.08576890858,1.58847017989418,0.839034441567812,0,rR2(30.5),Ground v=0_X 31.5 32 F2f - Ground v=0_X 30.5 31 F2f
AlH_Plus,Ground,32.5,e,1,Ground,31.5,e,1,330.035231472019,0.0000119212020971957,6304.9054753806,5974.87024390858,1.63892283076923,0.839883255301607,0,rR1(31.5),Ground v=0_X 32.5 32 F1e - Ground v=0_X 31.5 31 F1e
AlH_Plus,Ground,46.5,e,1,Ground,47.5,e,1,437.535159973586,0.0000154009097075767,8316.21889869768,7878.6837387241,2.39565035789474,2.00843553877136,0,pP1(47.5),Ground v=0_X 46.5 46 F1e - Ground v=0_X 47.5 47 F1e
AlH_Plus,Ground,45.5,f,1,Ground,46.5,f,1,437.591809973588,0.0000153993798595674,8313.58467369768,7875.9928637241,2.34520431541219,2.00966586135663,0,pP2(46.5),Ground v=0_X 45.5 46 F2f - Ground v=0_X 46.5 47 F2f
AlH_Plus,Ground,47.5,e,1,Ground,48.5,e,1,613.353265095688,0.0000215943108303456,7878.6837387241,7265.33047362841,2.44609616494845,5.5316893230565,0,pP1(48.5),Ground v=0_X 47.5 47 F1e - Ground v=0_X 48.5 48 F1e
AlH_Plus,Ground,46.5,f,1,Ground,47.5,f,1,613.409915095688,0.0000215915692734072,7875.9928637241,7262.58294862841,2.39565035789474,5.53441086596635,0,pP2(47.5),Ground v=0_X 46.5 47 F2f - Ground v=0_X 47.5 48 F2f
AlH_Plus,Ground,48.5,e,1,Ground,49.5,e,1,821.141415722159,0.0000289159860295265,7265.33047362841,6444.18905790625,2.49654175084175,13.2705851049602,0,pP1(49.5),Ground v=0_X 48.5 48 F1e - Ground v=0_X 49.5 49 F1e
AlH_Plus,Ground,47.5,f,1,Ground,48.5,f,1,821.198065722157,0.0000289118967708051,7262.58294862841,6441.38488290625,2.44609616494845,13.2760686504238,0,pP2(48.5),Ground v=0_X 47.5 48 F2f - Ground v=0_X 48.5 49 F2f
AlH_Plus,Ground,33.5,e,2,Ground,34.5,e,1,868.67139560885,1.52329428779554E-6,7825.38112615872,6956.70973054987,0.0870252173913043,0.789271115367339,0,pP1(34.5),Ground v=1_X 33.5 33 F1e - Ground v=0_X 34.5 34 F1e
AlH_Plus,Ground,32.5,f,2,Ground,33.5,f,1,868.93909560885,1.52309481990886E-6,7823.69440115872,6954.75530554987,0.084501671641791,0.790337920921333,0,pP2(33.5),Ground v=1_X 32.5 33 F2f - Ground v=0_X 33.5 34 F2f
AlH_Plus,Ground,32.5,e,2,Ground,33.5,e,1,872.802263871656,1.52986626292396E-6,7505.91313076224,6633.11086689059,0.084501671641791,0.800926013670825,0,pP1(33.5),Ground v=1_X 32.5 32 F1e - Ground v=0_X 33.5 33 F1e
AlH_Plus,Ground,31.5,f,2,Ground,32.5,f,1,873.063663871654,1.52961101239889E-6,7504.27675576224,6631.21309189059,0.0819780923076923,0.802008585139659,0,pP2(32.5),Ground v=1_X 31.5 32 F2f - Ground v=0_X 32.5 33 F2f
AlH_Plus,Ground,34.5,e,2,Ground,35.5,e,1,875.490951099519,1.53588897738058E-6,8147.86241696,7272.37146586048,0.0895487323943662,0.807680932098985,0,pP1(35.5),Ground v=1_X 34.5 34 F1e - Ground v=0_X 35.5 35 F1e
AlH_Plus,Ground,33.5,f,2,Ground,34.5,f,1,875.76495109952,1.53573348242509E-6,8146.12534196,7270.36039086048,0.0870252173913043,0.808764961247498,0,pP2(34.5),Ground v=1_X 33.5 34 F2f - Ground v=0_X 34.5 35 F2f
AlH_Plus,Ground,31.5,e,2,Ground,32.5,e,1,885.240916907725,1.55094560816266E-6,7190.14639228832,6304.9054753806,0.0819780923076923,0.836037416037585,0,pP1(32.5),Ground v=1_X 31.5 31 F1e - Ground v=0_X 32.5 32 F1e
AlH_Plus,Ground,30.5,f,2,Ground,31.5,f,1,885.496016907725,1.55062300442495E-6,7188.56036728832,6303.0643503806,0.0794544761904762,0.83716286954577,0,pP2(31.5),Ground v=1_X 30.5 31 F2f - Ground v=0_X 31.5 32 F2f
AlH_Plus,Ground,35.5,e,2,Ground,36.5,e,1,896.520682059934,1.57339736973684E-6,8472.63019084,7576.10950878007,0.0920722191780822,0.866962865076581,0,pP1(36.5),Ground v=1_X 35.5 35 F1e - Ground v=0_X 36.5 36 F1e
